Invoice,Date,Customer,Store
05036743,1996-11-11,06981,Grimsby
02033084,1996-11-25,06148,Plymouth
03007451,1996-11-29,05518,Grimsby
09093054,1996-11-30,00712,Dover
09079683,1996-11-09,07602,London
08003078,1996-11-23,02014,Cardiff
00083428,1996-11-19,00761,Cambridge
04079764,1996-11-17,00855,Swansea
08091214,1996-11-02,08881,Dover
04016770,1996-11-16,09487,Liverpool
09065682,1996-11-16,09165,Cardiff
10038614,1996-11-30,00963,Brimingham
08003836,1996-11-07,05611,Plymouth
06067274,1996-11-08,02555,Grimsby
10089987,1996-11-02,03699,Carlisle
04049238,1996-11-02,08525,Southamton
05091100,1996-11-21,06634,Plymouth
10099257,1996-11-12,09622,Plymouth
01051689,1996-11-04,05159,Liverpool
02099606,1996-11-29,06584,Cambridge
00026938,1996-11-06,06167,Sheffield
08030810,1996-11-18,00659,Carlisle
01017945,1996-11-11,06856,Carlisle
03052601,1996-11-10,08278,Edinburgh
04072356,1996-11-20,08524,Cambridge
09052832,1996-11-16,00634,Sheffield
03098025,1996-11-15,02531,Felixstowe
07024844,1996-11-29,06182,Newcastle
05021657,1996-11-26,06454,Dover
00080857,1996-11-23,05511,Sheffield
01069700,1996-11-30,02638,Felixstowe
01039915,1996-11-19,09944,Felixstowe
03037873,1996-11-26,01304,Dover
10053328,1996-11-12,04659,Dover
00058265,1996-11-19,03033,Dover
09052352,1996-11-21,08968,Swansea
08020877,1996-11-05,00984,Grimsby
00022277,1996-11-21,03763,Plymouth
07016438,1996-11-22,07218,Edinburgh
06018860,1996-11-04,06822,Newcastle
01034370,1996-11-15,04932,Dover
03045965,1996-11-18,06158,Cambridge
00058391,1996-11-02,05693,Aberdeen
02009929,1996-11-24,05949,Southamton
07049763,1996-11-27,00472,Felixstowe
08026814,1996-11-09,07621,London
06031903,1996-11-05,07916,Carlisle
05059500,1996-11-08,00652,Cambridge
07099933,1996-11-23,01514,Aberdeen
01056475,1996-11-05,08966,Dover
07033159,1996-11-24,09102,Liverpool
03090369,1996-11-03,03646,Carlisle
06016164,1996-11-05,05167,Newcastle
08056287,1996-11-03,09735,Edinburgh
03023577,1996-11-22,05256,Sheffield
00076441,1996-11-26,02493,Plymouth
10065970,1996-11-15,09996,London
01007241,1996-11-29,06500,Brimingham
05049435,1996-11-04,07110,Grimsby
06034172,1996-11-28,08897,Brimingham
07091234,1996-11-16,02766,Southamton
02097666,1996-11-21,06113,London
04075603,1996-11-07,00663,Grimsby
04084814,1996-11-09,00368,Plymouth
10072280,1996-11-02,04396,Plymouth
05066370,1996-11-09,05546,Sheffield
09065730,1996-11-15,08858,Sheffield
10020039,1996-11-01,05697,Cardiff
02083814,1996-11-02,03280,Brimingham
04051422,1996-11-12,04910,Felixstowe
05035494,1996-11-29,01004,Grimsby
06072717,1996-11-05,01392,Brimingham
09009159,1996-11-06,04157,Sheffield
02065806,1996-11-15,06021,Liverpool
04036782,1996-11-27,04999,Brimingham
07090195,1996-11-28,04810,Edinburgh
02090148,1996-11-20,09338,Felixstowe
00007483,1996-11-28,05665,Dover
07064600,1996-11-10,00579,Manchester
03030877,1996-11-08,01884,Grimsby
10014087,1996-11-26,07581,Cambridge
02021794,1996-11-07,03163,Manchester
03056455,1996-11-03,01710,Cardiff
00096949,1996-11-05,07326,Dover
09054935,1996-11-28,02579,Grimsby
09046610,1996-11-11,00631,Manchester
04048514,1996-11-25,02943,Swansea
08011484,1996-11-28,05611,Newcastle
04037161,1996-11-27,00760,Southamton
09029508,1996-11-08,07325,Carlisle
09098086,1996-11-16,01538,Southamton
09078122,1996-11-09,02906,Aberdeen
05055007,1996-11-27,09767,Newcastle
03065050,1996-11-26,02119,Carlisle
10062209,1996-11-15,08478,Swansea
01014797,1996-11-02,03194,Dover
06018206,1996-11-13,01416,Edinburgh
09058569,1996-11-22,03024,Felixstowe
03041860,1996-11-19,04444,Dover
04080964,1996-11-29,04559,Grimsby
01054497,1996-11-08,04816,Edinburgh
10013064,1996-11-20,00468,Sheffield
02071157,1996-11-15,06311,Cambridge
09041948,1996-11-10,03205,Newcastle
04028552,1996-11-28,08220,Brimingham
05095120,1996-11-17,06425,Felixstowe
00024575,1996-11-16,08115,Edinburgh
05056414,1996-11-15,07954,London
10072686,1996-11-04,04366,Plymouth
00053624,1996-11-22,08127,Dover
09040407,1996-11-30,03846,Sheffield
01095812,1996-11-14,02411,Dover
00061700,1996-11-21,09348,Glasgow
09092607,1996-11-26,01522,Brimingham
10096766,1996-11-10,03969,Edinburgh
09042618,1996-11-23,09040,Aberdeen
07041758,1996-11-20,08472,Liverpool
01023140,1996-11-08,05946,Glasgow
05092872,1996-11-07,00958,Newcastle
01043337,1996-11-22,05723,Carlisle
08094904,1996-11-28,07627,Aberdeen
00089018,1996-11-24,05136,Felixstowe
07087720,1996-11-19,09474,Glasgow
00099166,1996-11-12,09481,Cardiff
06058865,1996-11-30,01298,Liverpool
10041315,1996-11-29,03093,Felixstowe
00043875,1996-11-25,00907,London
08098419,1996-11-24,05532,Glasgow
08088895,1996-11-26,04545,Liverpool
00089176,1996-11-28,08490,Plymouth
09038827,1996-11-27,09743,Swansea
09031501,1996-11-29,00003,Cardiff
03097951,1996-11-12,06066,Cardiff
10006788,1996-11-29,08878,Carlisle
01075577,1996-11-13,02093,Newcastle
05048146,1996-11-15,03067,Aberdeen
03029814,1996-11-18,02576,Cardiff
03076570,1996-11-07,05972,Cambridge
01074363,1996-11-17,08110,Swansea
01070096,1996-11-17,09776,Grimsby
10017848,1996-11-17,00625,Southamton
05042150,1996-11-04,01884,Dover
05008041,1996-11-09,07920,Aberdeen
02069357,1996-11-15,00295,Plymouth
05006939,1996-11-02,08963,Swansea
07086507,1996-11-26,05161,Liverpool
04012262,1996-11-17,05484,Aberdeen
08077848,1996-11-24,02693,Grimsby
08014419,1996-11-27,08320,Manchester
09094439,1996-11-10,01096,London
08036369,1996-11-22,07038,Liverpool
09054985,1996-11-23,07784,Southamton
03034258,1996-11-16,02626,Southamton
02019591,1996-11-18,09043,Newcastle
08035799,1996-11-26,01011,Cambridge
07025635,1996-11-28,06104,Liverpool
02096439,1996-11-25,00478,London
02091543,1996-11-25,07158,Plymouth
05064080,1996-11-12,06145,Aberdeen
00082747,1996-11-25,00858,Aberdeen
02010290,1996-11-03,01239,Cardiff
07050592,1996-11-27,06950,Sheffield
00029142,1996-11-19,08961,Glasgow
03063798,1996-11-27,08021,Swansea
10077389,1996-11-14,02200,Aberdeen
10011710,1996-11-15,05918,Plymouth
03071554,1996-11-25,01160,Liverpool
04072828,1996-11-11,00271,Brimingham
07020132,1996-11-07,00179,Edinburgh
04017891,1996-11-29,09086,Plymouth
04002412,1996-11-03,00719,Liverpool
00046448,1996-11-13,07829,Sheffield
10080345,1996-11-03,08518,Plymouth
09035958,1996-11-12,09559,Carlisle
01017069,1996-11-19,04886,Swansea
05047208,1996-11-26,02681,Carlisle
04020139,1996-11-01,03053,Manchester
10047551,1996-11-15,03850,Swansea
07024077,1996-11-11,00927,Plymouth
08085248,1996-11-16,03267,Liverpool
03072535,1996-11-25,00843,Dover
06089799,1996-11-21,02045,Cambridge
06070830,1996-11-09,06696,Plymouth
08044799,1996-11-30,02129,Edinburgh
00058713,1996-11-04,09899,Newcastle
00047691,1996-11-25,09219,Dover
05045243,1996-11-25,06818,Sheffield
06024129,1996-11-14,08407,Southamton
08069290,1996-11-11,04037,Carlisle
05023880,1996-11-21,09156,Aberdeen
09087599,1996-11-22,01610,Southamton
02085932,1996-11-15,05424,Carlisle
00070972,1996-11-25,06765,Cardiff
05027556,1996-11-24,09806,Liverpool
06090194,1996-11-05,04095,Cardiff
05023476,1996-11-15,09706,Cambridge
02032052,1996-11-23,06390,Felixstowe
06091073,1996-11-21,01670,Carlisle
05088191,1996-11-11,09744,Cardiff
03075959,1996-11-18,00728,Newcastle
06078859,1996-11-03,07392,Carlisle
08001827,1996-11-30,02440,London
08075707,1996-11-05,07170,Grimsby
01063555,1996-11-06,07861,Brimingham
01023045,1996-11-18,06498,London
01071127,1996-11-30,00783,Felixstowe
06027485,1996-11-19,04405,Aberdeen
06033826,1996-11-26,03640,Brimingham
01080847,1996-11-11,00138,Glasgow
00039490,1996-11-19,01469,Glasgow
02095668,1996-11-04,00002,Cardiff
06086048,1996-11-04,05690,Cardiff
04054887,1996-11-12,08063,Dover
00081259,1996-11-23,09209,Edinburgh
10093830,1996-11-06,06478,Edinburgh
02019089,1996-11-02,00907,Felixstowe
00011488,1996-11-24,01164,Felixstowe
03007153,1996-11-06,07514,Carlisle
00028960,1996-11-20,03599,Manchester
04052029,1996-11-15,00608,Plymouth
04023870,1996-11-04,07681,Manchester
00021826,1996-11-04,05025,Cardiff
08049777,1996-11-16,06458,Edinburgh
07055810,1996-11-01,09541,Swansea
02003511,1996-11-05,00397,Cardiff
04044231,1996-11-30,04230,Edinburgh
10053356,1996-11-02,00296,Felixstowe
09060501,1996-11-07,07576,London
04084540,1996-11-13,06182,Manchester
02093880,1996-11-17,08559,London
05064421,1996-11-18,01875,Dover
08073558,1996-11-30,02016,Aberdeen
00066780,1996-11-29,04377,Southamton
04040504,1996-11-23,01408,Sheffield
10065966,1996-11-05,01442,Grimsby
00015907,1996-11-21,04997,Carlisle
00061795,1996-11-27,09000,Cardiff
00085401,1996-11-09,08486,Brimingham
01027334,1996-11-06,02747,Carlisle
02019505,1996-11-23,07317,Grimsby
03081798,1996-11-19,00841,Carlisle
04095043,1996-11-20,03063,Glasgow
10027283,1996-11-22,02280,Cambridge
04013456,1996-11-09,03585,Brimingham
04034593,1996-11-03,04459,Swansea
04064101,1996-11-11,01172,Dover
06079513,1996-11-20,09236,Plymouth
01038253,1996-11-07,09258,Grimsby
10075831,1996-11-05,01107,Dover
00020027,1996-11-02,06530,Liverpool
09093355,1996-11-03,09738,London
04022231,1996-11-14,01564,Plymouth
02099029,1996-11-08,00675,Cambridge
06021362,1996-11-12,02823,Newcastle
10012217,1996-11-21,06164,Plymouth
06081212,1996-11-21,05227,Glasgow
05061684,1996-11-11,01638,Carlisle
08064636,1996-11-20,04552,Liverpool
00026306,1996-11-07,02462,Brimingham
10034435,1996-11-21,05273,London
01055008,1996-11-15,09823,Newcastle
08097585,1996-11-28,05749,Newcastle
06081778,1996-11-22,08003,London
07097001,1996-11-15,00095,Edinburgh
05016908,1996-11-26,00922,Aberdeen
05073457,1996-11-27,09258,Sheffield
09028002,1996-11-19,07901,Brimingham
03068322,1996-11-02,00590,Carlisle
10097252,1996-11-18,02664,Newcastle
07067003,1996-11-04,01651,Brimingham
03021907,1996-11-27,08353,Cardiff
08046825,1996-11-15,06879,Cambridge
09084132,1996-11-18,05607,Swansea
01021153,1996-11-12,09455,Plymouth
08015918,1996-11-07,07944,Liverpool
03023409,1996-11-07,00545,Dover
00084451,1996-11-24,07150,Manchester
04079194,1996-11-12,03710,Manchester
04098434,1996-11-11,02332,Cambridge
01085878,1996-11-29,01584,Glasgow
02023083,1996-11-24,01158,Brimingham
09038691,1996-11-14,04123,Brimingham
01013665,1996-11-22,06544,Southamton
06059165,1996-11-03,09239,Aberdeen
07096953,1996-11-17,08032,Liverpool
00079900,1996-11-04,07451,Plymouth
02094463,1996-11-15,08531,Liverpool
03003151,1996-11-11,00092,Aberdeen
07064501,1996-11-08,04155,Sheffield
03081530,1996-11-28,09099,Liverpool
10082955,1996-11-21,05577,Plymouth
07084278,1996-11-27,04633,Brimingham
07069829,1996-11-18,02974,Dover
02031568,1996-11-22,03140,Felixstowe
06041834,1996-11-28,03446,Dover
00012762,1996-11-29,01334,Grimsby
01056976,1996-11-18,08007,Southamton
07011503,1996-11-06,02351,Edinburgh
03097062,1996-11-29,01107,Swansea
03073870,1996-11-24,02020,Plymouth
07020970,1996-11-25,04369,London
02075137,1996-11-18,00196,Edinburgh
07037669,1996-11-04,05133,Liverpool
07010325,1996-11-11,06635,Cardiff
04052747,1996-11-22,07173,Cardiff
05013416,1996-11-18,00638,Newcastle
02061553,1996-11-23,02279,Felixstowe
04016864,1996-11-18,01657,Liverpool
03036170,1996-11-05,05373,Swansea
09084002,1996-11-19,04948,London
09085798,1996-11-03,05199,Newcastle
04090974,1996-11-30,01039,Grimsby
02084283,1996-11-11,05855,Southamton
04003079,1996-11-30,05479,Swansea
01054434,1996-11-23,09337,Southamton
10034059,1996-11-16,00924,Grimsby
00063316,1996-11-20,00777,London
07019580,1996-11-30,03376,Dover
08003300,1996-11-01,06658,Felixstowe
02018928,1996-11-05,03482,Manchester
08068878,1996-11-29,07487,Cardiff
01060488,1996-11-13,03739,Plymouth
04005697,1996-11-24,05768,Liverpool
06011394,1996-11-08,06973,Dover
00030804,1996-11-01,02637,Newcastle
07018941,1996-11-22,04613,Carlisle
00055303,1996-11-03,08787,London
01077331,1996-11-06,03633,Southamton
04045752,1996-11-02,09165,Liverpool
07032975,1996-11-09,04234,Swansea
02086180,1996-11-08,08087,Dover
01088539,1996-11-06,06187,Aberdeen
09027045,1996-11-01,00840,Sheffield
03033095,1996-11-07,06997,Newcastle
08010771,1996-11-30,01659,Edinburgh
00074519,1996-11-15,02498,Newcastle
07083485,1996-11-11,06945,Aberdeen
05049621,1996-11-11,03544,Grimsby
05030895,1996-11-25,05427,Dover
06057747,1996-11-28,08383,Swansea
04031909,1996-11-27,07251,Manchester
01024138,1996-11-22,09786,Newcastle
04052923,1996-11-18,07909,Brimingham
10010401,1996-11-27,00864,Sheffield
06067932,1996-11-26,05120,Cambridge
01060937,1996-11-12,05262,Grimsby
03066197,1996-11-14,03299,Southamton
04055682,1996-11-30,01792,Grimsby
10066209,1996-11-09,06745,Brimingham
02051052,1996-11-17,02683,Liverpool
04087224,1996-11-22,05498,Aberdeen
08050643,1996-11-14,04107,Brimingham
05062297,1996-11-29,04584,Sheffield
09013198,1996-11-08,09503,Southamton
08068999,1996-11-29,04883,Brimingham
04034020,1996-11-07,02544,London
03047550,1996-11-29,09706,Dover
07083448,1996-11-05,01826,Liverpool
10025762,1996-11-13,03400,Sheffield
10057323,1996-11-21,07690,Cardiff
05046998,1996-11-13,04137,Cardiff
07063521,1996-11-20,01260,Cambridge
03021268,1996-11-14,08282,Brimingham
08042036,1996-11-14,07802,Southamton
06051359,1996-11-15,07533,Dover
08090531,1996-11-20,06292,Southamton
10015237,1996-11-09,01113,Manchester
00070655,1996-11-30,04831,Manchester
05042577,1996-11-26,00292,Cambridge
04084529,1996-11-02,04452,Liverpool
03081803,1996-11-23,03460,Sheffield
00026764,1996-11-22,09797,Cambridge
02051210,1996-11-04,08763,Felixstowe
03013288,1996-11-28,07769,Felixstowe
04003922,1996-11-15,03011,Brimingham
03094514,1996-11-13,05074,Glasgow
05055383,1996-11-30,06783,Felixstowe
00081873,1996-11-13,07963,Manchester
07052305,1996-11-25,00048,London
08006618,1996-11-25,09022,Manchester
05061170,1996-11-16,02786,Cambridge
05028831,1996-11-26,04297,Carlisle
01072237,1996-11-28,05205,Newcastle
06083761,1996-11-09,05346,London
06098163,1996-11-14,05949,Cambridge
09053584,1996-11-01,03924,Brimingham
06007431,1996-11-07,00425,Brimingham
09061563,1996-11-25,08088,Plymouth
01085213,1996-11-25,06264,Sheffield
08047682,1996-11-05,06759,Carlisle
01092894,1996-11-29,09605,Cambridge
02003409,1996-11-13,06366,Swansea
06004855,1996-11-08,07125,London
02024722,1996-11-05,04137,Edinburgh
09026409,1996-11-02,08885,Edinburgh
07000553,1996-11-11,04452,Glasgow
08071618,1996-11-13,06925,Aberdeen
04000178,1996-11-21,02631,Cardiff
03074003,1996-11-30,00296,Swansea
05063671,1996-11-17,03036,Newcastle
00086597,1996-11-11,01838,Manchester
10091215,1996-11-09,02871,Swansea
09023091,1996-11-20,05647,Cambridge
02063951,1996-11-01,05331,Aberdeen
01085297,1996-11-22,04353,Cambridge
01022639,1996-11-12,03096,Aberdeen
05044717,1996-11-13,04258,Cardiff
03019025,1996-11-23,02017,Glasgow
02089125,1996-11-30,00410,London
04057626,1996-11-10,07336,Sheffield
09019627,1996-11-20,00018,Glasgow
05069884,1996-11-01,09563,Dover
01069081,1996-11-18,03594,Newcastle
08043558,1996-11-08,04034,Aberdeen
01007112,1996-11-25,06260,Carlisle
01013866,1996-11-16,00512,Swansea
10083464,1996-11-20,09594,Cambridge
02039443,1996-11-09,07355,Dover
08020447,1996-11-05,04595,Plymouth
03084209,1996-11-09,04786,Manchester
05071903,1996-11-04,07954,Aberdeen
06089205,1996-11-01,07544,Liverpool
08060905,1996-11-30,08070,Aberdeen
09012668,1996-11-04,00083,Dover
09099707,1996-11-07,09913,Newcastle
04080900,1996-11-17,08047,Grimsby
10024955,1996-11-01,09771,Carlisle
02077178,1996-11-14,05267,Manchester
00052110,1996-11-26,02799,Glasgow
00076271,1996-11-05,03518,Dover
10044129,1996-11-16,07788,Cambridge
02098657,1996-11-22,06783,Southamton
06097791,1996-11-29,07819,Felixstowe
05078129,1996-11-12,06773,Aberdeen
08057884,1996-11-27,07591,Brimingham
00004131,1996-11-05,00017,Manchester
02072141,1996-11-16,07600,Aberdeen
07043475,1996-11-16,04873,Liverpool
04039499,1996-11-22,05208,Grimsby
00048559,1996-11-04,06282,Swansea
02064346,1996-11-04,00987,Southamton
07018308,1996-11-25,07962,Edinburgh
07028569,1996-11-05,05881,Sheffield
07049157,1996-11-12,09485,Glasgow
08013989,1996-11-10,09392,Liverpool
07043049,1996-11-26,06149,Glasgow
07087076,1996-11-05,07694,Cardiff
10032060,1996-11-19,02097,Swansea
09097454,1996-11-17,07840,London
10031371,1996-11-06,06473,Edinburgh
05030050,1996-11-07,02792,Cardiff
03026426,1996-11-05,02544,Cambridge
00038857,1996-11-10,00294,London
03036282,1996-11-22,09808,Edinburgh
08077769,1996-11-13,01144,Liverpool
05032981,1996-11-17,05830,Swansea
04088624,1996-11-11,03757,Aberdeen
04038373,1996-11-05,08889,Newcastle
06034291,1996-11-09,09030,Dover
06061778,1996-11-25,01629,Aberdeen
09058868,1996-11-29,05491,Carlisle
07026776,1996-11-16,02818,Edinburgh
04053301,1996-11-09,08023,Grimsby
00004862,1996-11-24,01883,Liverpool
10046551,1996-11-26,03541,Dover
00083075,1996-11-04,06180,Dover
09009132,1996-11-26,05162,Plymouth
10075582,1996-11-13,09174,Felixstowe
05032962,1996-11-01,01888,Glasgow
05033876,1996-11-25,05577,Plymouth
05078744,1996-11-06,00772,Grimsby
09017151,1996-11-20,06740,Liverpool
10079419,1996-11-16,00003,Liverpool
05028238,1996-11-20,00462,Carlisle
10069332,1996-11-08,05531,Cambridge
03071209,1996-11-15,01609,Manchester
05048268,1996-11-11,00766,Sheffield
01041371,1996-11-05,04244,Carlisle
09015241,1996-11-06,06875,Manchester
06086253,1996-11-08,08902,Southamton
02071126,1996-11-17,08814,Aberdeen
09028794,1996-11-07,07516,Edinburgh
07035141,1996-11-25,02152,London
04040116,1996-11-16,08709,London
03061232,1996-11-27,02479,Manchester
09048756,1996-11-21,08781,Swansea
00015643,1996-11-03,04114,Plymouth
05043486,1996-11-24,08721,Swansea
06026121,1996-11-15,01678,Dover
04027309,1996-11-28,00353,Sheffield
07058356,1996-11-02,06062,London
06074453,1996-11-16,06407,Felixstowe
08027425,1996-11-04,00152,Grimsby
03021113,1996-11-16,09018,London
08032131,1996-11-08,05080,Carlisle
05014421,1996-11-09,06029,Brimingham
07011791,1996-11-16,01213,Cambridge
02054401,1996-11-02,00144,Swansea
04077400,1996-11-12,01224,Grimsby
04023580,1996-11-03,05485,London
04074822,1996-11-22,05309,Cardiff
10086869,1996-11-10,03883,Newcastle
00067255,1996-11-12,07698,Carlisle
05039235,1996-11-27,05246,Southamton
01067883,1996-11-09,01414,Cardiff
05005322,1996-11-08,01961,Liverpool
06074965,1996-11-13,00142,Sheffield
01013307,1996-11-23,01793,Glasgow
06039735,1996-11-18,09446,Glasgow
09044141,1996-11-28,07388,Glasgow
04004900,1996-11-03,07264,Aberdeen
08039466,1996-11-19,06471,Southamton
06021417,1996-11-08,07131,Swansea
00034037,1996-11-06,06984,Cambridge
01083644,1996-11-16,02029,Sheffield
07052149,1996-11-28,06322,Aberdeen
06001812,1996-11-12,02814,Felixstowe
09042117,1996-11-23,08537,Brimingham
10012477,1996-11-04,08158,Glasgow
07099335,1996-11-03,01699,Glasgow
09050015,1996-11-25,09101,Sheffield
10089039,1996-11-25,06172,Grimsby
04072975,1996-11-06,05158,Felixstowe
00011492,1996-11-27,06234,Cardiff
05047073,1996-11-27,07427,London
03010747,1996-11-07,05992,Swansea
04020243,1996-11-23,02625,Southamton
05044724,1996-11-29,04065,London
01075148,1996-11-11,09201,Grimsby
03008645,1996-11-13,03154,Southamton
03018157,1996-11-20,09556,Sheffield
01000981,1996-11-20,05236,London
10047038,1996-11-12,05558,Southamton
06016845,1996-11-14,07403,Brimingham
01034660,1996-11-08,05851,Felixstowe
09069244,1996-11-25,06595,Grimsby
10076092,1996-11-29,07955,Plymouth
02097736,1996-11-19,00103,Plymouth
02028229,1996-11-08,01536,London
05028083,1996-11-01,06803,Felixstowe
10086619,1996-11-28,06205,Cardiff
02062201,1996-11-24,03992,Southamton
09043867,1996-11-24,01339,Cardiff
08033758,1996-11-08,04748,Sheffield
07064987,1996-11-14,00504,Cambridge
00045258,1996-11-10,05819,London
08024164,1996-11-03,08747,Felixstowe
08085486,1996-11-17,06434,Liverpool
05071341,1996-11-30,04056,Plymouth
03034880,1996-11-01,08735,Grimsby
07035159,1996-11-02,05903,London
09080456,1996-11-13,01693,Edinburgh
05086639,1996-11-10,01638,Edinburgh
02048406,1996-11-17,05400,Cardiff
08065792,1996-11-22,06361,Southamton
00020754,1996-11-02,04049,Carlisle
01065200,1996-11-13,01641,Carlisle
04018493,1996-11-26,09665,Felixstowe
03018023,1996-11-20,01217,Newcastle
09051814,1996-11-09,07325,Plymouth
04002928,1996-11-05,02886,London
09029345,1996-11-06,09283,Plymouth
08022408,1996-11-15,04176,Swansea
04041267,1996-11-04,00894,Aberdeen
09025785,1996-11-13,07295,Swansea
03089883,1996-11-24,00658,Cambridge
07036558,1996-11-01,03673,Newcastle
01052327,1996-11-19,03404,London
07032546,1996-11-21,01401,Southamton
05023223,1996-11-16,02457,Manchester
00015480,1996-11-08,01249,Sheffield
09090149,1996-11-26,01847,Liverpool
03004082,1996-11-10,00920,Brimingham
06018158,1996-11-20,06242,Brimingham
04076800,1996-11-07,04316,Brimingham
01005112,1996-11-02,06132,Manchester
07032443,1996-11-24,00013,Manchester
03080727,1996-11-15,04845,Southamton
06008062,1996-11-20,04958,London
07016665,1996-11-07,05741,Sheffield
08068858,1996-11-19,04277,Edinburgh
07006243,1996-11-12,01391,Aberdeen
09036828,1996-11-23,02243,Swansea
00056788,1996-11-27,03062,London
01032111,1996-11-08,03633,Sheffield
05075685,1996-11-06,07905,Manchester
02084613,1996-11-22,08562,Aberdeen
06036948,1996-11-09,01657,Aberdeen
01015212,1996-11-28,04303,London
03054772,1996-11-10,05762,Southamton
09033237,1996-11-07,02900,Southamton
01065012,1996-11-25,08213,Felixstowe
08083761,1996-11-12,09557,Cardiff
05056515,1996-11-21,02273,Grimsby
01093269,1996-11-22,07427,Felixstowe
09071204,1996-11-16,02608,Carlisle
04043787,1996-11-15,05997,Plymouth
01087531,1996-11-27,05025,Plymouth
01062397,1996-11-05,08629,Aberdeen
00003896,1996-11-12,03626,Grimsby
08038658,1996-11-25,04046,Southamton
06076822,1996-11-21,09109,Liverpool
01063630,1996-11-16,07007,Cambridge
00077572,1996-11-26,01204,Glasgow
01087103,1996-11-06,02453,London
10077052,1996-11-19,05533,Liverpool
10054446,1996-11-16,02251,Sheffield
00035154,1996-11-13,04249,Newcastle
02025153,1996-11-16,08167,Swansea
07024195,1996-11-30,05540,Edinburgh
00016877,1996-11-19,02214,Newcastle
06046642,1996-11-19,09760,Cambridge
08081422,1996-11-08,09315,Southamton
02096648,1996-11-07,00198,Edinburgh
05070934,1996-11-14,08264,Carlisle
04099615,1996-11-06,06725,Sheffield
07036763,1996-11-22,00095,Southamton
07032054,1996-11-29,01042,Plymouth
04049852,1996-11-05,06823,Liverpool
05028112,1996-11-09,09859,Liverpool
09014506,1996-11-01,08670,Southamton
04058221,1996-11-07,04471,Liverpool
08061859,1996-11-29,04168,Plymouth
06032532,1996-11-03,06385,Southamton
05061523,1996-11-14,05790,Felixstowe
01001538,1996-11-01,03348,Swansea
01001861,1996-11-22,00196,Dover
06042385,1996-11-25,05989,London
08064373,1996-11-03,08983,Sheffield
08021854,1996-11-01,08514,Brimingham
02029261,1996-11-30,00652,Cardiff
09020828,1996-11-09,03343,Swansea
00054409,1996-11-07,00654,Swansea
01005061,1996-11-21,09593,Grimsby
03042367,1996-11-30,00453,Newcastle
09099683,1996-11-01,01018,Manchester
04005663,1996-11-20,01378,Sheffield
09063588,1996-11-19,04093,Edinburgh
09095084,1996-11-28,09523,Cambridge
08018915,1996-11-26,09141,London
04010910,1996-11-13,03501,Glasgow
08085577,1996-11-19,05442,Felixstowe
02094183,1996-11-22,01127,Liverpool
03073985,1996-11-14,05736,Swansea
05084541,1996-11-05,05850,London
04015758,1996-11-19,03326,Swansea
06070001,1996-11-06,04593,Glasgow
09003493,1996-11-17,07502,Cambridge
01058672,1996-11-30,07768,Cardiff
09035168,1996-11-24,01547,Manchester
02066326,1996-11-24,09005,Southamton
03099564,1996-11-18,02992,Glasgow
02048158,1996-11-28,04245,Southamton
00028436,1996-11-24,00165,Manchester
08012438,1996-11-24,00667,Brimingham
05045578,1996-11-03,09850,Brimingham
07012700,1996-11-21,07932,Liverpool
04047836,1996-11-23,03877,London
07064652,1996-11-10,09304,Brimingham
08025447,1996-11-21,01596,Southamton
10076630,1996-11-30,09362,Glasgow
04081057,1996-11-27,00358,Southamton
07005420,1996-11-03,08470,Plymouth
09076084,1996-11-05,01350,Felixstowe
00068518,1996-11-15,07561,Cardiff
01074902,1996-11-22,07759,Brimingham
01050721,1996-11-03,05415,Brimingham
01063005,1996-11-22,05549,Aberdeen
10052516,1996-11-30,02382,Newcastle
04058189,1996-11-09,08181,Grimsby
09089808,1996-11-17,03738,Liverpool
06058320,1996-11-22,09819,Grimsby
10089682,1996-11-14,05800,Grimsby
10014731,1996-11-20,02644,Newcastle
05015987,1996-11-24,01017,London
04008364,1996-11-28,02710,Glasgow
06059680,1996-11-20,09690,Edinburgh
02039663,1996-11-11,02193,Glasgow
04010526,1996-11-01,02647,Cambridge
08092697,1996-11-30,09277,Liverpool
09061501,1996-11-14,05553,Cardiff
04069721,1996-11-21,03719,Manchester
09008875,1996-11-23,01940,Grimsby
07093004,1996-11-27,07472,Felixstowe
04047250,1996-11-06,04408,Grimsby
09008602,1996-11-15,04126,Swansea
03042698,1996-11-17,06693,Cardiff
06066634,1996-11-15,00391,London
06073592,1996-11-26,05303,Southamton
00049886,1996-11-11,07240,Carlisle
06059281,1996-11-07,03060,Newcastle
06074587,1996-11-02,00532,Manchester
01013545,1996-11-29,03630,Swansea
00068209,1996-11-22,05403,Swansea
10018977,1996-11-30,06901,Aberdeen
08096996,1996-11-15,08443,Edinburgh
01041559,1996-11-14,06444,Sheffield
08010523,1996-11-15,01203,Cambridge
08052310,1996-11-06,01913,Dover
03071621,1996-11-25,01792,Carlisle
10093687,1996-11-06,03535,Cardiff
02093498,1996-11-13,09804,Liverpool
05097530,1996-11-02,01762,Cardiff
09057683,1996-11-22,04157,Swansea
08092415,1996-11-16,04196,Southamton
09098166,1996-11-20,00374,Newcastle
07042338,1996-11-17,01897,Manchester
09095390,1996-11-09,07084,Southamton
08069444,1996-11-02,09932,Newcastle
07035383,1996-11-28,04734,Grimsby
05092041,1996-11-16,01113,Southamton
04007794,1996-11-30,09698,Carlisle
03037994,1996-11-11,05080,Felixstowe
