Invoice,Product,Quantity,Price
03072324,Mushrooms,0.91,2.09
03072324,Beef,0.97,2.13
00052949,Soda,8,8.8
00052949,Broccoli,1.03,0.32
00052949,Lemons,1.0,0.1
00052949,Crackers,3,2.1
00052949,Pears,2.66,0.88
00052949,Fish,1.85,2.59
00052949,Sausages,1.5,3.6
00052949,Cooking Oil,1.0,1.2
06083021,Eggs,6,4.8
06083021,Beer,24,36.0
06083021,Potatos,1.01,0.12
06083021,Peaches,0.76,0.71
06083021,Oranges,2.91,0.81
06083021,Toilet Paper,24,6.0
04064925,Mushrooms,0.3,0.69
04064925,Rice,5.0,3.75
04064925,Tomatos,1.82,0.27
04064925,Pork,0.89,1.69
04064925,Cereal,1,2.8
04064925,Diapers,40,96.0
08084916,Broccoli,1.97,0.61
08084916,Cooking Oil,1.0,1.2
07079678,Cooking Oil,1.0,1.2
07079678,Soap,5,1.25
07079678,Mushrooms,0.46,1.06
07079678,Tomatos,2.47,0.37
07079678,Chiken,3.44,6.19
07079678,Beef,2.99,6.58
07079678,Bleach,1,0.8
08025594,Corn,3.25,0.65
08025594,Water,6,1.32
08025594,Apples,3.88,1.16
08025594,Shampoo,1,3.11
08025594,Cheese,1.5,2.85
09077275,Milk,2,1.6
09077275,Tomatos,1.67,0.25
09077275,Mushrooms,0.7,1.61
09077275,Pears,1.03,0.34
10066387,Broccoli,0.97,0.3
10066387,Tuna,5,5.0
10066387,Mushrooms,0.75,1.73
10066387,Grapes,1.08,0.5
10066387,Beef,2.58,5.68
10066387,Soda,1,1.1
10066387,Bleach,1,0.8
01073156,Tomatos,1.66,0.25
01073156,Beef,2.13,4.69
07017475,Cooking Oil,1.5,1.8
07017475,Soap,5,1.25
07017475,Broccoli,1.32,0.41
07017475,Grapes,0.78,0.36
07017475,Pork,2.44,4.64
07017475,Lettuce,4.21,5.26
07017475,Diapers,32,76.8
07017475,Carrots,1.11,0.22
07017475,Fish,0.99,1.39
01011575,Apples,2.37,0.71
01011575,Cookies,6,6.6
01011575,Wine,1,3.4
01011575,Plums,0.99,0.99
01011575,Salt,0.5,0.05
01011575,Fish,1.34,1.88
01011575,Broccoli,1.61,0.5
01011575,Grapes,1.09,0.5
01011575,Soap,3,0.75
04097876,Beef,1.08,2.38
04097876,Carrots,2.25,0.45
04097876,Water,4,0.88
04097876,Cooking Oil,1.0,1.2
04097876,Wine,2,6.8
09003879,Mushrooms,0.9,2.07
09003879,Apples,3.72,1.12
09003879,Carrots,0.62,0.12
09003879,Eggs,36,28.8
09003879,Potatos,1.69,0.2
09003879,Toothpaste,4,3.2
06006851,Ham,1.5,2.4
10064952,Mushrooms,0.75,1.73
10064952,Tomatos,1.43,0.21
10064952,Shampoo,2,6.22
06021507,Milk,3,2.4
06021507,Peaches,2.37,2.23
02009319,Detergent,1.0,1.5
02009319,Pork,2.21,4.2
02009319,Flour,1,0.5
02009319,Beef,1.13,2.49
02009319,Toothpaste,4,3.2
02009319,Sausages,2.0,4.8
02009319,Apples,2.28,0.68
02009319,Raisins,0.25,0.11
02009319,Eggs,30,24.0
00010397,Corn,2.77,0.55
00010397,Cooking Oil,3.0,3.6
00010397,Ham,0.5,0.8
00010397,Soap,6,1.5
00010397,Cookies,1,1.1
00010397,Wine,3,10.2
00010397,Toothpaste,2,1.6
00010397,Potatos,1.42,0.17
00010397,Rice,3.5,2.63
00010397,Pears,0.99,0.33
01015046,Potatos,1.39,0.17
01015046,Mushrooms,0.89,2.05
01015046,Carrots,3.69,0.74
01015046,Crackers,3,2.1
01015046,Lettuce,3.05,3.81
01015046,Soap,4,1.0
01015046,Cheese,1.0,1.9
01015046,Toothpaste,3,2.4
01015046,Sausages,1.5,3.6
03095217,Flour,1,0.5
03095217,Crackers,4,2.8
03095217,Mushrooms,0.63,1.45
03095217,Salt,0.25,0.03
03095217,Rice,3.0,2.25
03095217,Tomatos,2.62,0.39
09091239,Raisins,0.25,0.11
09091239,Tomatos,2.03,0.3
09091239,Ham,2.0,3.2
00034306,Broccoli,0.65,0.2
00034306,Potatos,4.87,0.58
08022242,Wine,2,6.8
08022242,Eggs,6,4.8
08022242,Fish,0.54,0.76
08022242,Peas,1.07,0.32
08022242,Apples,1.89,0.57
08022242,Lettuce,3.71,4.64
03090991,Beef,1.14,2.51
03090991,Cookies,1,1.1
03090991,Pork,3.51,6.67
03090991,Toothpaste,2,1.6
03090991,Tuna,2,2.0
00059367,Corn,2.07,0.41
00059367,Cereal,1,2.8
00059367,Crackers,2,1.4
00059367,Rice,5.0,3.75
01070375,Flour,2,1.0
01070375,Soap,3,0.75
01070375,Sausages,1.5,3.6
01070375,Cheese,0.5,0.95
01070375,Grapes,2.43,1.12
01070375,Peas,2.07,0.62
09052556,Sugar,1.0,0.4
09052556,Sausages,2.0,4.8
09052556,Carrots,2.26,0.45
09052556,Pasta,1.5,0.75
05033366,Broccoli,1.16,0.36
05033366,Fish,1.44,2.02
05033366,Apples,1.62,0.49
01073103,Fish,1.28,1.79
01073103,Detergent,1.0,1.5
01073103,Salt,1.0,0.1
01073103,Cooking Oil,2.0,2.4
01073103,Soap,4,1.0
01073103,Pears,2.84,0.94
01073103,Water,3,0.66
01073103,Wine,2,6.8
03091620,Lettuce,2.59,3.24
03091620,Cheese,1.0,1.9
03091620,Water,4,0.88
03091620,Tuna,6,6.0
03091620,Mushrooms,0.44,1.01
03091620,Cereal,2,5.6
03091620,Toothpaste,1,0.8
10028532,Plums,0.63,0.63
10028532,Cooking Oil,2.0,2.4
10028532,Tomatos,1.31,0.2
10028532,Wine,3,10.2
10028532,Corn,2.5,0.5
10028532,Raisins,0.25,0.11
10095365,Broccoli,0.76,0.24
10095365,Crackers,4,2.8
10095365,Mushrooms,0.42,0.97
10095365,Tomatos,1.17,0.18
10095365,Wine,3,10.2
10095365,Lettuce,1.06,1.33
10095365,Fish,1.13,1.58
10095365,Ham,2.0,3.2
10095365,Rice,4.5,3.38
00087205,Soda,1,1.1
00087205,Pork,1.06,2.01
00087205,Toilet Paper,24,6.0
00087205,Lemons,0.82,0.08
00087205,Chiken,2.11,3.8
00087205,Eggs,24,19.2
00087205,Rice,1.0,0.75
00087205,Tomatos,1.77,0.27
00087205,Milk,6,4.8
00087205,Oranges,3.24,0.91
10008797,Apples,1.65,0.49
10008797,Beef,2.42,5.32
10008797,Salt,1.0,0.1
10008797,Oranges,2.57,0.72
10008797,Soda,1,1.1
10008797,Plums,1.14,1.14
10008797,Flour,3,1.5
10008797,Sugar,0.5,0.2
10008797,Broccoli,1.48,0.46
10008797,Wine,3,10.2
05051715,Eggs,18,14.4
05051715,Carrots,1.59,0.32
05051715,Oranges,2.2,0.62
05051715,Flour,1,0.5
05051715,Soap,5,1.25
05051715,Sugar,2.0,0.8
00035453,Shampoo,1,3.11
00035453,Peas,2.85,0.86
00035453,Beef,0.98,2.16
00035453,Oranges,1.55,0.43
00035453,Crackers,4,2.8
00035453,Apples,0.29,0.09
00035453,Carrots,1.61,0.32
00081931,Beer,24,36.0
00081931,Peaches,1.95,1.83
00081931,Apples,3.5,1.05
00081931,Detergent,1.0,1.5
00081931,Cookies,1,1.1
00081931,Plums,0.36,0.36
00081931,Pears,0.52,0.17
00081931,Peas,0.61,0.18
00081931,Water,4,0.88
00081931,Eggs,24,19.2
09042022,Sausages,1.5,3.6
09042022,Soda,6,6.6
08092633,Sausages,1.5,3.6
08092633,Mushrooms,0.58,1.33
08092633,Pork,1.57,2.98
08092633,Pasta,1.0,0.5
08092633,Soda,3,3.3
08092633,Tuna,1,1.0
08092633,Toilet Paper,6,1.5
08092633,Salt,1.0,0.1
08092633,Peas,2.35,0.71
08092633,Lettuce,4.84,6.05
04035824,Lemons,0.71,0.07
04035824,Bleach,2,1.6
04035824,Soap,5,1.25
04035824,Corn,2.35,0.47
04035824,Pears,1.48,0.49
01054693,Pears,2.23,0.74
01054693,Cooking Oil,1.5,1.8
01054693,Shampoo,2,6.22
01054693,Beef,1.13,2.49
01054693,Salt,0.75,0.08
01054693,Oranges,3.13,0.88
06073472,Oranges,2.67,0.75
06073472,Chiken,0.84,1.51
06073472,Sugar,1.5,0.6
01090407,Chiken,1.54,2.77
01090407,Fish,1.74,2.44
01090407,Crackers,6,4.2
09009267,Cereal,2,5.6
09009267,Fish,1.97,2.76
09009267,Pork,3.9,7.41
09009267,Potatos,1.68,0.2
09009267,Lettuce,0.72,0.9
09009267,Pears,2.57,0.85
09009267,Cooking Oil,1.5,1.8
09009267,Pasta,1.0,0.5
09009267,Bleach,2,1.6
09009267,Lemons,0.7,0.07
09075426,Apples,2.53,0.76
09075426,Salt,0.25,0.03
09075426,Toothpaste,1,0.8
09075426,Peaches,0.97,0.91
09075426,Water,3,0.66
09075426,Tomatos,1.79,0.27
09075426,Sugar,1.0,0.4
09031488,Raisins,0.25,0.11
09031488,Shampoo,1,3.11
09031488,Milk,1,0.8
09031488,Eggs,24,19.2
09031488,Flour,2,1.0
09031488,Toilet Paper,24,6.0
04084355,Soap,1,0.25
02004636,Ham,1.5,2.4
02004636,Fish,0.82,1.15
02004636,Rice,1.5,1.13
02004636,Beer,12,18.0
02004636,Wine,1,3.4
02004636,Shampoo,1,3.11
02004636,Potatos,4.83,0.58
02004636,Crackers,2,1.4
09065392,Cookies,5,5.5
09065392,Beer,24,36.0
00038215,Shampoo,2,6.22
00038215,Broccoli,1.75,0.54
00038215,Diapers,24,57.6
00038215,Grapes,1.98,0.91
00038215,Soda,6,6.6
00038215,Carrots,2.11,0.42
00038215,Pears,2.94,0.97
00038215,Flour,2,1.0
05076262,Shampoo,1,3.11
05076262,Toilet Paper,6,1.5
05076262,Cookies,2,2.2
05076262,Lemons,0.66,0.07
05076262,Cheese,1.5,2.85
05076262,Pasta,0.5,0.25
05088621,Tomatos,2.9,0.44
05088621,Potatos,2.15,0.26
05088621,Pasta,2.0,1.0
05088621,Toilet Paper,6,1.5
05088621,Cereal,1,2.8
05088621,Peaches,2.32,2.18
05088621,Flour,3,1.5
10022611,Shampoo,2,6.22
10022611,Lettuce,1.02,1.28
10022611,Soap,1,0.25
10022611,Rice,5.0,3.75
10022611,Oranges,1.22,0.34
10022611,Toilet Paper,12,3.0
10022611,Chiken,1.47,2.65
10022611,Mushrooms,0.86,1.98
09025045,Corn,1.03,0.21
09025045,Oranges,3.48,0.97
09025045,Cheese,2.0,3.8
09057880,Pork,0.93,1.77
09057880,Tomatos,1.02,0.15
09057880,Cooking Oil,2.5,3.0
09057880,Beef,2.73,6.01
00077382,Lettuce,2.98,3.73
00077382,Rice,3.5,2.63
00077382,Potatos,3.73,0.45
00077382,Soda,7,7.7
00077382,Diapers,48,115.2
04037860,Wine,2,6.8
04037860,Pasta,2.0,1.0
04037860,Eggs,36,28.8
07073513,Tuna,4,4.0
07073513,Sausages,1.5,3.6
06000756,Eggs,12,9.6
06000756,Beer,18,27.0
06000756,Beef,2.79,6.14
06000756,Cookies,5,5.5
06000756,Grapes,1.05,0.48
06000756,Lemons,0.86,0.09
06077499,Detergent,1.5,2.25
06077499,Potatos,3.77,0.45
06077499,Salt,0.25,0.03
06077499,Flour,1,0.5
06077499,Fish,0.82,1.15
06077499,Cheese,2.0,3.8
06077499,Peaches,1.96,1.84
01013527,Cookies,4,4.4
01013527,Plums,0.21,0.21
00040547,Rice,3.5,2.63
07081981,Grapes,2.12,0.98
07081981,Peaches,1.32,1.24
07081981,Lettuce,3.03,3.79
07081981,Milk,5,4.0
07081981,Toothpaste,1,0.8
07081981,Broccoli,1.24,0.38
07081981,Soda,5,5.5
07081981,Peas,1.05,0.32
07081981,Raisins,0.25,0.11
07081981,Pasta,0.5,0.25
08097849,Fish,1.61,2.25
08097849,Beef,0.51,1.12
08097849,Tomatos,0.96,0.14
08097849,Chiken,3.08,5.54
08097849,Milk,1,0.8
08097849,Corn,3.11,0.62
08097849,Wine,1,3.4
08097849,Tuna,3,3.0
10036267,Apples,3.84,1.15
10036267,Tuna,5,5.0
10036267,Flour,1,0.5
10036267,Beer,24,36.0
10036267,Ham,2.0,3.2
10036267,Mushrooms,0.85,1.95
10036267,Chiken,1.92,3.46
09077643,Wine,1,3.4
09077643,Cooking Oil,2.0,2.4
09077643,Oranges,2.9,0.81
09077643,Toilet Paper,12,3.0
09077643,Pears,1.2,0.4
09077643,Mushrooms,0.92,2.12
09077643,Pasta,1.5,0.75
09077643,Soap,2,0.5
09077643,Shampoo,2,6.22
09028501,Soda,1,1.1
09028501,Rice,3.5,2.63
09028501,Grapes,0.82,0.38
09028501,Beer,24,36.0
09028501,Eggs,36,28.8
09028501,Peas,0.78,0.23
00093281,Chiken,1.65,2.97
00093281,Oranges,2.5,0.7
06080836,Cookies,5,5.5
06080836,Water,2,0.44
06080836,Chiken,3.99,7.18
06080836,Pears,3.34,1.1
06080836,Milk,5,4.0
06080836,Lettuce,2.5,3.13
06080836,Beef,0.55,1.21
06080836,Raisins,0.25,0.11
06080836,Soap,6,1.5
05000210,Eggs,36,28.8
05000210,Apples,2.09,0.63
05050381,Cookies,5,5.5
05050381,Broccoli,0.79,0.24
05050381,Shampoo,1,3.11
05018489,Pasta,0.5,0.25
05018489,Diapers,48,115.2
05018489,Wine,3,10.2
05018489,Toothpaste,3,2.4
08064494,Grapes,2.54,1.17
08064494,Cooking Oil,2.0,2.4
08064494,Ham,1.5,2.4
08064494,Salt,0.25,0.03
08064494,Bleach,3,2.4
06024640,Corn,1.29,0.26
06024640,Oranges,1.94,0.54
09034174,Pasta,0.5,0.25
09034174,Crackers,1,0.7
09034174,Ham,2.0,3.2
09034174,Pork,3.49,6.63
09034174,Potatos,3.28,0.39
09034174,Eggs,18,14.4
10085033,Beef,2.53,5.57
10085033,Detergent,1.0,1.5
10085033,Soap,3,0.75
10085033,Cookies,3,3.3
10085033,Beer,24,36.0
10085033,Carrots,1.16,0.23
10085033,Rice,2.0,1.5
10085033,Eggs,18,14.4
10085033,Lettuce,4.19,5.24
10085033,Pears,0.42,0.14
00007556,Beer,6,9.0
00007556,Chiken,3.99,7.18
00007556,Oranges,3.25,0.91
00007556,Bleach,2,1.6
00007556,Cooking Oil,2.0,2.4
00007556,Peas,2.83,0.85
00007556,Cookies,4,4.4
00007556,Tomatos,0.72,0.11
00007556,Pears,3.31,1.09
00007556,Broccoli,1.7,0.53
10090860,Sugar,1.0,0.4
10090860,Broccoli,0.74,0.23
10090860,Milk,4,3.2
10090860,Chiken,2.87,5.17
10090860,Eggs,24,19.2
10090860,Pears,2.88,0.95
10090860,Corn,2.7,0.54
10090860,Lettuce,3.2,4.0
05013173,Eggs,36,28.8
00051239,Water,4,0.88
00051239,Soda,5,5.5
00051239,Apples,2.34,0.7
00051239,Beer,12,18.0
00051239,Soap,3,0.75
00051239,Mushrooms,0.94,2.16
00062453,Apples,1.9,0.57
09064977,Flour,2,1.0
09064977,Eggs,18,14.4
09064977,Cheese,1.5,2.85
09064977,Tomatos,2.89,0.43
09064977,Potatos,3.93,0.47
02008407,Pork,0.78,1.48
02008407,Wine,2,6.8
02008407,Oranges,3.34,0.94
02008407,Cereal,2,5.6
01082889,Bleach,1,0.8
01082889,Eggs,30,24.0
01082889,Shampoo,1,3.11
01082889,Toilet Paper,24,6.0
01082889,Raisins,0.5,0.23
01082889,Wine,3,10.2
01082889,Cheese,1.5,2.85
01082889,Mushrooms,0.97,2.23
03096549,Tuna,6,6.0
03096549,Toilet Paper,12,3.0
03096549,Cooking Oil,2.5,3.0
03096549,Ham,1.0,1.6
03096549,Peas,1.67,0.5
03096549,Water,3,0.66
02003245,Beef,1.29,2.84
02003245,Sausages,1.0,2.4
02003245,Detergent,0.5,0.75
03082361,Soda,6,6.6
03082361,Ham,0.5,0.8
03082361,Tuna,4,4.0
03082361,Peas,2.98,0.89
03082361,Cereal,3,8.4
03082361,Sausages,0.5,1.2
03082361,Sugar,0.5,0.2
00061573,Fish,1.56,2.18
00061573,Plums,0.48,0.48
00061573,Tomatos,1.72,0.26
00061573,Potatos,3.78,0.45
00061573,Toothpaste,2,1.6
00061573,Soda,2,2.2
00061573,Carrots,3.18,0.64
06085254,Plums,1.31,1.31
06085254,Oranges,0.87,0.24
06085254,Lemons,0.93,0.09
06085254,Soap,4,1.0
06085254,Sugar,0.5,0.2
06085254,Beer,6,9.0
04031351,Fish,1.54,2.16
04031351,Pears,0.46,0.15
04031351,Beer,18,27.0
04031351,Cereal,2,5.6
05008047,Cookies,4,4.4
05008047,Cheese,0.5,0.95
01035115,Detergent,1.5,2.25
01035115,Cooking Oil,1.0,1.2
01035115,Carrots,1.22,0.24
01035115,Oranges,2.34,0.66
05019618,Peas,2.29,0.69
05019618,Sugar,1.5,0.6
05019618,Beer,6,9.0
05019618,Ham,1.5,2.4
05019618,Toilet Paper,18,4.5
05019618,Milk,5,4.0
05019618,Bleach,3,2.4
05019618,Shampoo,1,3.11
05019618,Grapes,2.27,1.04
09041881,Tuna,2,2.0
06018290,Detergent,1.0,1.5
07061196,Plums,1.31,1.31
07061196,Peas,0.86,0.26
07061196,Chiken,2.25,4.05
07061196,Soda,4,4.4
07061196,Milk,5,4.0
07061196,Broccoli,0.98,0.3
07061196,Pasta,0.5,0.25
07061196,Fish,1.9,2.66
07061196,Tomatos,0.95,0.14
07077619,Bleach,1,0.8
07077619,Crackers,2,1.4
07077619,Cereal,1,2.8
07077619,Broccoli,0.9,0.28
07077619,Cookies,1,1.1
07077619,Grapes,2.48,1.14
07077619,Carrots,3.29,0.66
07077619,Peaches,1.5,1.41
08084393,Sugar,1.0,0.4
09016160,Beef,0.92,2.02
00072495,Oranges,2.79,0.78
00072495,Crackers,3,2.1
00072495,Flour,2,1.0
00072495,Plums,1.39,1.39
06000302,Tuna,6,6.0
06000302,Cereal,1,2.8
06000302,Plums,0.43,0.43
06000302,Water,2,0.44
06000302,Toothpaste,3,2.4
06000302,Corn,1.92,0.38
06000302,Lettuce,1.19,1.49
06000302,Chiken,2.66,4.79
06000302,Lemons,0.64,0.06
08061170,Shampoo,2,6.22
08061170,Water,5,1.1
08061170,Cooking Oil,0.5,0.6
08061170,Chiken,1.82,3.28
08061170,Rice,2.5,1.88
08061170,Bleach,2,1.6
08061170,Diapers,8,19.2
08061170,Flour,2,1.0
08061170,Detergent,1.5,2.25
00095644,Plums,1.11,1.11
04080109,Pasta,1.5,0.75
04080109,Potatos,3.83,0.46
04080109,Shampoo,1,3.11
04080109,Cooking Oil,2.5,3.0
04080109,Salt,0.25,0.03
04080109,Soda,1,1.1
04080109,Apples,3.71,1.11
04080109,Tuna,2,2.0
04080109,Beer,12,18.0
02093854,Sausages,0.5,1.2
02093854,Chiken,3.12,5.62
02093854,Plums,0.36,0.36
02093854,Shampoo,1,3.11
02093854,Rice,3.0,2.25
02093854,Beer,18,27.0
02093854,Sugar,2.0,0.8
02093854,Detergent,1.5,2.25
02093854,Cookies,2,2.2
05093752,Lettuce,2.1,2.63
05093752,Peaches,1.15,1.08
05093752,Mushrooms,0.61,1.4
05093752,Potatos,3.21,0.39
05093752,Toothpaste,1,0.8
05093752,Shampoo,1,3.11
05093752,Carrots,3.49,0.7
05093752,Rice,2.0,1.5
05093752,Cereal,3,8.4
02061136,Rice,1.5,1.13
02061136,Potatos,1.8,0.22
09064353,Cheese,2.0,3.8
09064353,Pears,3.52,1.16
09064353,Eggs,30,24.0
09064353,Corn,1.12,0.22
01085587,Shampoo,2,6.22
01085587,Corn,1.42,0.28
01085587,Wine,1,3.4
01085587,Soda,2,2.2
01085587,Pork,2.59,4.92
01085587,Oranges,2.56,0.72
01085587,Rice,0.5,0.38
05060503,Carrots,0.72,0.14
05060503,Milk,2,1.6
05060503,Chiken,1.61,2.9
05060503,Flour,2,1.0
05060503,Detergent,1.0,1.5
05060503,Tomatos,2.5,0.38
05060503,Toilet Paper,18,4.5
06074077,Cooking Oil,2.5,3.0
04016277,Soda,8,8.8
04016277,Grapes,1.3,0.6
04016277,Corn,3.0,0.6
04016277,Mushrooms,0.95,2.18
04016277,Tuna,1,1.0
02011559,Rice,1.0,0.75
02011559,Tomatos,1.27,0.19
02011559,Lettuce,3.93,4.91
02011559,Raisins,0.25,0.11
02011559,Cooking Oil,0.5,0.6
02011559,Lemons,0.43,0.04
02011559,Cereal,3,8.4
02011559,Corn,3.41,0.68
02011559,Apples,2.78,0.83
04006846,Corn,2.87,0.57
04006846,Pasta,0.5,0.25
04051251,Beef,2.69,5.92
04051251,Corn,0.74,0.15
04051251,Plums,0.43,0.43
08024064,Potatos,3.06,0.37
08024064,Beef,1.09,2.4
08024064,Cereal,1,2.8
08024064,Mushrooms,0.48,1.1
08024064,Milk,2,1.6
08024064,Broccoli,1.01,0.31
08024064,Detergent,0.5,0.75
07034783,Cereal,1,2.8
07034783,Bleach,3,2.4
07034783,Lemons,1.0,0.1
07034783,Corn,0.81,0.16
03064536,Toilet Paper,12,3.0
03064536,Water,4,0.88
03064536,Diapers,40,96.0
03064536,Pasta,1.5,0.75
03064536,Carrots,0.53,0.11
03064536,Beer,12,18.0
03064536,Detergent,1.5,2.25
03064536,Raisins,1,0.45
08095410,Toothpaste,2,1.6
04063059,Pasta,1.5,0.75
04063059,Peaches,1.77,1.66
04063059,Fish,1.05,1.47
04063059,Pears,0.24,0.08
04063059,Pork,1.92,3.65
09021578,Soap,4,1.0
09021578,Water,4,0.88
09021578,Rice,2.5,1.88
09021578,Sugar,0.5,0.2
07003834,Detergent,0.5,0.75
07003834,Cooking Oil,3.0,3.6
07003834,Diapers,32,76.8
07003834,Fish,1.9,2.66
03016408,Tomatos,1.98,0.3
03016408,Oranges,1.51,0.42
03016408,Pasta,0.5,0.25
03016408,Water,1,0.22
03016408,Soap,2,0.5
10076770,Rice,4.0,3.0
10076770,Broccoli,0.87,0.27
10076770,Wine,1,3.4
10076770,Cereal,1,2.8
10076770,Toothpaste,3,2.4
10076770,Raisins,0.25,0.11
10076770,Chiken,2.64,4.75
10076770,Beer,6,9.0
10076770,Detergent,2.0,3.0
10076770,Plums,1.0,1.0
06057427,Tuna,3,3.0
06057427,Pasta,1.0,0.5
06057427,Fish,1.53,2.14
06057427,Chiken,1.12,2.02
06057427,Toothpaste,3,2.4
00067892,Pears,1.16,0.38
10088619,Mushrooms,0.7,1.61
10088619,Rice,1.5,1.13
10088619,Fish,1.87,2.62
10088619,Carrots,2.22,0.44
10088619,Cooking Oil,3.0,3.6
06022889,Broccoli,0.99,0.31
06022889,Cookies,6,6.6
06022889,Grapes,2.27,1.04
06022889,Lemons,0.6,0.06
06022889,Chiken,1.04,1.87
06022889,Sausages,2.0,4.8
06022889,Cheese,1.5,2.85
06022889,Crackers,2,1.4
06022889,Peas,1.11,0.33
00083608,Salt,1.0,0.1
00083608,Chiken,1.15,2.07
00095171,Crackers,1,0.7
00095171,Tuna,4,4.0
00095171,Salt,1.0,0.1
00095171,Tomatos,2.01,0.3
00095171,Apples,3.06,0.92
00095171,Ham,1.5,2.4
00095171,Fish,1.47,2.06
00095171,Pasta,1.0,0.5
00095171,Corn,3.13,0.63
00095171,Bleach,2,1.6
07067481,Potatos,2.16,0.26
07067481,Pears,1.45,0.48
07067481,Soda,7,7.7
09095320,Soda,3,3.3
09095320,Corn,1.91,0.38
09095320,Beer,12,18.0
09095320,Sausages,0.5,1.2
09095320,Crackers,2,1.4
02000436,Potatos,0.72,0.09
00089834,Pears,2.94,0.97
00089834,Soda,6,6.6
00089834,Tuna,2,2.0
06000384,Apples,1.21,0.36
06000384,Broccoli,1.98,0.61
06000384,Detergent,1.5,2.25
06000384,Cookies,3,3.3
06000384,Beef,1.66,3.65
06000384,Fish,1.83,2.56
06000384,Sausages,2.0,4.8
06000384,Crackers,2,1.4
06000384,Raisins,1,0.45
00096640,Lemons,0.78,0.08
00096640,Pasta,1.0,0.5
00096640,Ham,1.5,2.4
00096640,Bleach,1,0.8
00096640,Milk,3,2.4
00096640,Cooking Oil,2.5,3.0
00096640,Pork,1.76,3.34
00096640,Beef,1.24,2.73
00096640,Cheese,1.5,2.85
02059527,Shampoo,1,3.11
02059527,Fish,0.67,0.94
02059527,Apples,2.77,0.83
05054866,Rice,1.0,0.75
05054866,Apples,2.63,0.79
05054866,Toothpaste,2,1.6
05054866,Lemons,0.67,0.07
05054866,Bleach,1,0.8
05054866,Tomatos,2.7,0.41
05054866,Grapes,2.39,1.1
05054866,Pears,3.03,1.0
05054866,Shampoo,1,3.11
00003763,Milk,6,4.8
00003763,Wine,1,3.4
00003763,Carrots,1.32,0.26
00003763,Beef,2.57,5.65
00003763,Toilet Paper,6,1.5
00003763,Corn,1.1,0.22
00003763,Soda,4,4.4
00003763,Cooking Oil,0.5,0.6
05060781,Soda,2,2.2
05060781,Cereal,3,8.4
05060781,Detergent,1.5,2.25
02071140,Peas,2.02,0.61
02071140,Mushrooms,0.74,1.7
02071140,Crackers,4,2.8
02071140,Tomatos,0.79,0.12
02071140,Cookies,6,6.6
02071140,Milk,3,2.4
02071140,Fish,0.53,0.74
02071140,Detergent,1.5,2.25
02071140,Chiken,3.75,6.75
02071140,Lemons,0.92,0.09
07044145,Plums,0.55,0.55
07044145,Peas,2.04,0.61
05058928,Tomatos,1.59,0.24
05058928,Cookies,4,4.4
05058928,Eggs,12,9.6
05058928,Water,6,1.32
05058928,Raisins,1,0.45
00007065,Broccoli,1.26,0.39
00007065,Rice,4.0,3.0
00007065,Peas,2.8,0.84
00007065,Lemons,0.53,0.05
00007065,Salt,0.25,0.03
00007065,Pork,3.72,7.07
00007065,Fish,1.23,1.72
00007065,Eggs,6,4.8
00007065,Chiken,2.66,4.79
02083222,Soda,5,5.5
02083222,Mushrooms,0.88,2.02
04005448,Apples,2.43,0.73
04005448,Cereal,1,2.8
04005448,Toothpaste,1,0.8
02083237,Soap,6,1.5
02083237,Sausages,0.5,1.2
02083237,Cooking Oil,1.5,1.8
02083237,Cereal,3,8.4
02083237,Pears,1.71,0.56
02083237,Detergent,1.0,1.5
09034381,Ham,1.0,1.6
09034381,Potatos,1.38,0.17
09034381,Corn,3.38,0.68
09034381,Chiken,1.15,2.07
10009421,Grapes,1.83,0.84
02008828,Salt,0.25,0.03
02008828,Pork,3.56,6.76
02008828,Lemons,0.58,0.06
02008828,Wine,3,10.2
02008828,Cooking Oil,1.0,1.2
02008828,Cereal,3,8.4
02008828,Sugar,2.0,0.8
02008828,Soap,5,1.25
02008828,Broccoli,1.64,0.51
05029083,Fish,0.58,0.81
05029083,Corn,1.26,0.25
05029083,Apples,0.45,0.14
05029083,Peas,0.55,0.17
05029083,Pork,0.73,1.39
05029083,Soda,1,1.1
06010333,Toilet Paper,18,4.5
06010333,Cheese,2.0,3.8
06010333,Chiken,0.7,1.26
06010333,Raisins,1,0.45
06010333,Pears,0.57,0.19
06010333,Beef,2.64,5.81
06010333,Crackers,3,2.1
00060541,Toothpaste,2,1.6
00060541,Mushrooms,0.42,0.97
00060541,Milk,6,4.8
00060541,Soap,2,0.5
06074868,Raisins,1,0.45
07086422,Flour,1,0.5
07086422,Tomatos,1.06,0.16
07086422,Apples,2.14,0.64
07086422,Beef,0.88,1.94
02038881,Broccoli,1.34,0.42
02038881,Detergent,2.0,3.0
02038881,Fish,1.33,1.86
02038881,Raisins,0.5,0.23
02038881,Milk,3,2.4
02038881,Soap,2,0.5
02038881,Ham,1.5,2.4
02038881,Wine,1,3.4
01034546,Beef,0.54,1.19
01034546,Cookies,3,3.3
01034546,Rice,1.5,1.13
01034546,Cooking Oil,1.0,1.2
03094310,Peas,1.89,0.57
01063127,Grapes,2.23,1.03
01063127,Fish,0.89,1.25
01063127,Pork,0.66,1.25
01063127,Cookies,5,5.5
01063127,Eggs,24,19.2
09039599,Beer,18,27.0
09039599,Soda,7,7.7
09039599,Potatos,2.87,0.34
09039599,Bleach,2,1.6
04008931,Soap,4,1.0
